deployment_name,archetype,platform,memory_mb,image_size,block_index,invocation_frequency,traffic_cv,duration_tier,block_start_utc,total_requests,error_count,error_rate_pct,p50_latency_ms,p95_latency_ms,p99_latency_ms,mean_latency_ms,throughput_rps,image_size_mb,state_management,cold_start_rate_pct,cold_start_duration_ms,alb_lcu_cost_usd,estimated_cost_usd,invocation_frequency_numeric,duration_tier_numeric,log_invocations,sustained_load,arch_enterprise-microservice,arch_event-driven-api,arch_ml-inference,platform_is_lambda
svc-batch-transform-512mb-standard-serverless,batch-transform,lambda,512,standard,3,1k,0.5,large,2026-05-09 01:22:45.091765+00:00,64,0,0.0,139.43,159.44,833.42,163.43,0.0119,250,0,1.5625,1426.92,0.0,0.0001,1000,5000,6.907755278982137,5.0,0,0,0,1
svc-batch-transform-512mb-slim-serverless,batch-transform,lambda,512,slim,3,1k,0.5,large,2026-05-09 01:22:45.765377+00:00,63,0,0.0,137.98,155.94,845.63,164.09,0.0117,50,0,1.5873,1457.54,0.0,9.9e-05,1000,5000,6.907755278982137,5.0,0,0,0,1
svc-event-driven-api-512mb-slim-serverless,event-driven-api,lambda,512,slim,3,1k,0.5,large,2026-05-09 01:23:17.607951+00:00,63,0,0.0,113.5,135.25,546.99,130.26,0.0117,50,0,1.5873,686.28,0.0,8.1e-05,1000,5000,6.907755278982137,5.0,0,1,0,1
svc-enterprise-microservice-2gb-standard-serverless,enterprise-microservice,lambda,2048,standard,3,1k,0.5,large,2026-05-09 01:23:19.681140+00:00,68,0,0.0,51.33,66.88,406.09,66.81,0.0126,250,1,1.4706,682.39,0.0,0.000165,1000,5000,6.907755278982137,5.0,1,0,0,1
svc-batch-transform-512mb-slim-container,batch-transform,fargate,512,slim,3,1k,0.5,large,2026-05-09 01:23:20.100456+00:00,59,0,0.0,2334.18,2434.68,3087.77,2358.53,0.0109,50,0,0.0,0.0,2.93e-06,0.03703,1000,5000,6.907755278982137,5.0,0,0,0,0
svc-event-driven-api-512mb-slim-container,event-driven-api,fargate,512,slim,3,1k,0.5,large,2026-05-09 01:23:21.594147+00:00,66,0,0.0,139.09,194.5,310.72,148.54,0.0122,50,0,0.0,0.0,2.93e-06,0.03703,1000,5000,6.907755278982137,5.0,0,1,0,0
svc-batch-transform-2gb-standard-container,batch-transform,fargate,2048,standard,3,1k,0.5,large,2026-05-09 01:23:24.775258+00:00,62,0,0.0,1342.03,1380.93,1481.07,1348.87,0.0115,250,0,0.0,0.0,2.93e-06,0.148113,1000,5000,6.907755278982137,5.0,0,0,0,0
svc-ml-inference-2gb-slim-serverless,ml-inference,lambda,2048,slim,3,1k,0.5,large,2026-05-09 01:23:27.682255+00:00,61,0,0.0,145.14,163.4,5180.56,309.75,0.0113,50,0,1.6393,4517.43,0.0,0.000642,1000,5000,6.907755278982137,5.0,0,0,1,1
svc-batch-transform-2gb-slim-container,batch-transform,fargate,2048,slim,3,1k,0.5,large,2026-05-09 01:23:28.329302+00:00,61,0,0.0,998.78,1015.42,1037.36,996.66,0.0113,50,0,0.0,0.0,2.93e-06,0.148113,1000,5000,6.907755278982137,5.0,0,0,0,0
svc-batch-transform-2gb-standard-serverless,batch-transform,lambda,2048,standard,3,1k,0.5,large,2026-05-09 01:23:29.400078+00:00,65,0,0.0,108.4,125.15,889.18,139.73,0.012,250,0,1.5385,1511.45,0.0,0.000316,1000,5000,6.907755278982137,5.0,0,0,0,1
svc-enterprise-microservice-512mb-standard-container,enterprise-microservice,fargate,512,standard,3,1k,0.5,large,2026-05-09 01:23:32.730880+00:00,70,0,0.0,6.44,13.06,35.43,8.27,0.013,250,1,0.0,0.0,2.93e-06,0.03703,1000,5000,6.907755278982137,5.0,1,0,0,0
svc-enterprise-microservice-2gb-standard-container,enterprise-microservice,fargate,2048,standard,3,1k,0.5,large,2026-05-09 01:23:41.422718+00:00,67,0,0.0,8.24,14.55,27.86,9.82,0.0124,250,1,0.0,0.0,2.93e-06,0.148113,1000,5000,6.907755278982137,5.0,1,0,0,0
svc-event-driven-api-2gb-standard-container,event-driven-api,fargate,2048,standard,3,1k,0.5,large,2026-05-09 01:23:47.000696+00:00,59,0,0.0,98.0,130.16,155.34,102.27,0.0109,250,0,0.0,0.0,2.93e-06,0.148113,1000,5000,6.907755278982137,5.0,0,1,0,0
svc-ml-inference-2gb-standard-serverless,ml-inference,lambda,2048,standard,3,1k,0.5,large,2026-05-09 01:23:47.362087+00:00,67,0,0.0,140.49,163.54,2086.83,224.18,0.0124,250,0,1.4925,4674.92,0.0,0.000514,1000,5000,6.907755278982137,5.0,0,0,1,1
svc-event-driven-api-512mb-standard-container,event-driven-api,fargate,512,standard,3,1k,0.5,large,2026-05-09 01:23:50.286431+00:00,56,0,0.0,145.09,188.86,206.76,149.46,0.0104,250,0,0.0,0.0,2.93e-06,0.03703,1000,5000,6.907755278982137,5.0,0,1,0,0
svc-batch-transform-2gb-slim-serverless,batch-transform,lambda,2048,slim,3,1k,0.5,large,2026-05-09 01:23:51.745738+00:00,60,0,0.0,113.47,137.52,1957.94,176.22,0.0111,50,0,1.6667,1445.79,0.0,0.000364,1000,5000,6.907755278982137,5.0,0,0,0,1
svc-event-driven-api-512mb-standard-serverless,event-driven-api,lambda,512,standard,3,1k,0.5,large,2026-05-09 01:24:36.489586+00:00,57,0,0.0,113.47,135.31,641.92,132.77,0.0106,250,0,0.0,0.0,0.0,7.4e-05,1000,5000,6.907755278982137,5.0,0,1,0,1
svc-event-driven-api-2gb-slim-container,event-driven-api,fargate,2048,slim,3,1k,0.5,large,2026-05-09 01:24:44.509446+00:00,60,0,0.0,85.54,98.43,114.47,86.53,0.0111,50,0,0.0,0.0,2.91e-06,0.148113,1000,5000,6.907755278982137,5.0,0,1,0,0
svc-enterprise-microservice-512mb-slim-container,enterprise-microservice,fargate,512,slim,3,1k,0.5,large,2026-05-09 01:24:52.368737+00:00,64,0,0.0,9.46,17.49,39.36,11.69,0.0119,50,1,0.0,0.0,2.91e-06,0.03703,1000,5000,6.907755278982137,5.0,1,0,0,0
svc-ml-inference-512mb-standard-serverless,ml-inference,lambda,512,standard,3,1k,0.5,large,2026-05-09 01:25:05.234436+00:00,62,0,0.0,347.52,387.13,2858.63,451.57,0.0115,250,0,1.6129,4526.44,0.0,0.000246,1000,5000,6.907755278982137,5.0,0,0,1,1
svc-event-driven-api-2gb-standard-serverless,event-driven-api,lambda,2048,standard,3,1k,0.5,large,2026-05-09 01:25:08.469708+00:00,59,0,0.0,98.89,113.27,508.24,114.3,0.0109,250,0,1.6949,646.09,0.0,0.000237,1000,5000,6.907755278982137,5.0,0,1,0,1
svc-enterprise-microservice-512mb-slim-serverless,enterprise-microservice,lambda,512,slim,3,1k,0.5,large,2026-05-09 01:25:09.279076+00:00,67,0,0.0,53.41,65.31,363.74,66.7,0.0124,50,1,1.4925,508.64,0.0,5.1e-05,1000,5000,6.907755278982137,5.0,1,0,0,1
svc-ml-inference-2gb-standard-container,ml-inference,fargate,2048,standard,3,1k,0.5,large,2026-05-09 01:25:31.244009+00:00,62,0,0.0,1135.79,1239.2,1284.26,1144.03,0.0115,250,0,0.0,0.0,2.88e-06,0.148113,1000,5000,6.907755278982137,5.0,0,0,1,0
svc-batch-transform-512mb-standard-container,batch-transform,fargate,512,standard,3,1k,0.5,large,2026-05-09 01:25:47.376144+00:00,64,0,0.0,2291.92,2532.32,3432.14,2346.72,0.0119,250,0,0.0,0.0,2.88e-06,0.03703,1000,5000,6.907755278982137,5.0,0,0,0,0
svc-ml-inference-512mb-slim-container,ml-inference,fargate,512,slim,3,1k,0.5,large,2026-05-09 01:26:01.933890+00:00,61,0,0.0,2058.88,2249.26,3015.32,2103.42,0.0113,50,0,0.0,0.0,2.85e-06,0.03703,1000,5000,6.907755278982137,5.0,0,0,1,0
svc-event-driven-api-512mb-slim-container,event-driven-api,fargate,512,slim,4,1k,2.0,small,2026-05-09 03:08:22.368525+00:00,58,0,0.0,36.75,78.02,126.99,47.47,0.0107,50,0,0.0,0.0,2.97e-06,0.03703,1000,500,6.907755278982137,0.5,0,1,0,0
svc-batch-transform-512mb-standard-serverless,batch-transform,lambda,512,standard,4,1k,2.0,small,2026-05-09 03:08:40.641219+00:00,41,0,0.0,110.0,1982.02,2266.96,468.43,0.0076,250,0,2.439,1416.22,0.0,0.000168,1000,500,6.907755278982137,0.5,0,0,0,1
svc-batch-transform-512mb-slim-container,batch-transform,fargate,512,slim,4,1k,2.0,small,2026-05-09 03:08:45.500206+00:00,44,0,0.0,45.3,70.6,75.36,52.05,0.0081,50,0,0.0,0.0,2.97e-06,0.03703,1000,500,6.907755278982137,0.5,0,0,0,0
svc-batch-transform-2gb-standard-container,batch-transform,fargate,2048,standard,4,1k,2.0,small,2026-05-09 03:08:46.021149+00:00,49,0,0.0,42.86,63.83,66.34,48.12,0.0091,250,0,0.0,0.0,2.97e-06,0.148113,1000,500,6.907755278982137,0.5,0,0,0,0
svc-batch-transform-512mb-slim-serverless,batch-transform,lambda,512,slim,4,1k,2.0,small,2026-05-09 03:08:49.539966+00:00,54,0,0.0,116.61,1829.43,1942.92,276.92,0.01,50,0,1.8519,1462.22,0.0,0.000135,1000,500,6.907755278982137,0.5,0,0,0,1
svc-batch-transform-2gb-standard-serverless,batch-transform,lambda,2048,standard,4,1k,2.0,small,2026-05-09 03:08:54.079160+00:00,54,0,0.0,100.05,1964.85,2256.47,370.92,0.01,250,0,1.8519,1491.02,0.0,0.000678,1000,500,6.907755278982137,0.5,0,0,0,1
svc-event-driven-api-2gb-standard-container,event-driven-api,fargate,2048,standard,4,1k,2.0,small,2026-05-09 03:08:56.229053+00:00,42,0,0.0,35.27,50.85,55.19,39.22,0.0078,250,0,0.0,0.0,2.97e-06,0.148113,1000,500,6.907755278982137,0.5,0,1,0,0
svc-batch-transform-2gb-slim-serverless,batch-transform,lambda,2048,slim,4,1k,2.0,small,2026-05-09 03:08:58.425583+00:00,42,0,0.0,97.48,1853.39,1867.62,366.38,0.0078,50,0,2.381,1339.44,0.0,0.000521,1000,500,6.907755278982137,0.5,0,0,0,1
svc-enterprise-microservice-2gb-standard-container,enterprise-microservice,fargate,2048,standard,4,1k,2.0,small,2026-05-09 03:09:11.889968+00:00,54,0,0.0,7.3,8.93,10.18,7.56,0.01,250,1,0.0,0.0,2.95e-06,0.148113,1000,500,6.907755278982137,0.5,1,0,0,0
svc-event-driven-api-512mb-slim-serverless,event-driven-api,lambda,512,slim,4,1k,2.0,small,2026-05-09 03:09:15.542056+00:00,47,0,0.0,78.95,1167.69,1215.95,289.03,0.0087,50,0,2.1277,683.82,0.0,0.000123,1000,500,6.907755278982137,0.5,0,1,0,1
svc-enterprise-microservice-2gb-standard-serverless,enterprise-microservice,lambda,2048,standard,4,1k,2.0,small,2026-05-09 03:09:25.297325+00:00,54,0,0.0,52.37,783.62,893.34,134.88,0.01,250,1,1.8519,375.62,0.0,0.000254,1000,500,6.907755278982137,0.5,1,0,0,1
svc-event-driven-api-512mb-standard-container,event-driven-api,fargate,512,standard,4,1k,2.0,small,2026-05-09 03:09:50.539794+00:00,92,0,0.0,36.39,56.74,59.75,41.54,0.017,250,0,0.0,0.0,2.95e-06,0.03703,1000,500,6.907755278982137,0.5,0,1,0,0
svc-event-driven-api-512mb-standard-serverless,event-driven-api,lambda,512,standard,4,1k,2.0,small,2026-05-09 03:09:52.766634+00:00,92,0,0.0,80.97,128.08,1218.13,126.53,0.017,250,0,0.0,0.0,0.0,0.000115,1000,500,6.907755278982137,0.5,0,1,0,1
svc-ml-inference-2gb-standard-serverless,ml-inference,lambda,2048,standard,4,1k,2.0,small,2026-05-09 03:10:00.357897+00:00,58,0,0.0,128.76,5140.1,5382.6,654.35,0.0107,250,0,1.7241,4403.06,0.0,0.001277,1000,500,6.907755278982137,0.5,0,0,1,1
svc-batch-transform-2gb-slim-container,batch-transform,fargate,2048,slim,4,1k,2.0,small,2026-05-09 03:10:03.287985+00:00,63,0,0.0,40.76,65.66,82.9,44.55,0.0117,50,0,0.0,0.0,2.88e-06,0.148113,1000,500,6.907755278982137,0.5,0,0,0,0
svc-ml-inference-2gb-slim-serverless,ml-inference,lambda,2048,slim,4,1k,2.0,small,2026-05-09 03:10:19.688930+00:00,42,0,0.0,127.18,5271.9,5373.63,1095.32,0.0078,50,0,2.381,4385.64,0.0,0.001542,1000,500,6.907755278982137,0.5,0,0,1,1
svc-ml-inference-512mb-standard-serverless,ml-inference,lambda,512,standard,4,1k,2.0,small,2026-05-09 03:10:23.082591+00:00,49,0,0.0,336.07,6748.97,7109.15,1241.76,0.0091,250,0,2.0408,4360.16,0.0,0.000517,1000,500,6.907755278982137,0.5,0,0,1,1
svc-enterprise-microservice-512mb-standard-container,enterprise-microservice,fargate,512,standard,4,1k,2.0,small,2026-05-09 03:10:28.853493+00:00,91,0,0.0,6.11,9.64,13.39,6.8,0.0169,250,1,0.0,0.0,2.88e-06,0.03703,1000,500,6.907755278982137,0.5,1,0,0,0
svc-event-driven-api-2gb-slim-container,event-driven-api,fargate,2048,slim,4,1k,2.0,small,2026-05-09 03:10:37.476247+00:00,62,0,0.0,35.89,48.36,50.33,37.8,0.0115,50,0,0.0,0.0,2.88e-06,0.148113,1000,500,6.907755278982137,0.5,0,1,0,0
svc-enterprise-microservice-512mb-slim-serverless,enterprise-microservice,lambda,512,slim,4,1k,2.0,small,2026-05-09 03:10:38.109531+00:00,55,0,0.0,52.37,878.11,1114.75,162.58,0.0102,50,1,1.8182,452.99,0.0,8.6e-05,1000,500,6.907755278982137,0.5,1,0,0,1
svc-enterprise-microservice-512mb-slim-container,enterprise-microservice,fargate,512,slim,4,1k,2.0,small,2026-05-09 03:10:40.030669+00:00,41,0,0.0,8.42,12.27,15.97,9.13,0.0076,50,1,0.0,0.0,2.88e-06,0.03703,1000,500,6.907755278982137,0.5,1,0,0,0
svc-batch-transform-512mb-standard-container,batch-transform,fargate,512,standard,4,1k,2.0,small,2026-05-09 03:10:52.468403+00:00,94,0,0.0,45.67,78.19,124.5,53.15,0.0174,250,0,0.0,0.0,2.88e-06,0.03703,1000,500,6.907755278982137,0.5,0,0,0,0
svc-ml-inference-2gb-standard-container,ml-inference,fargate,2048,standard,4,1k,2.0,small,2026-05-09 03:11:05.879034+00:00,94,0,0.0,58.49,79.58,85.43,63.56,0.0174,250,0,0.0,0.0,2.81e-06,0.148113,1000,500,6.907755278982137,0.5,0,0,1,0
svc-ml-inference-512mb-slim-container,ml-inference,fargate,512,slim,4,1k,2.0,small,2026-05-09 03:11:08.166909+00:00,63,0,0.0,77.83,152.19,204.82,83.37,0.0117,50,0,0.0,0.0,2.81e-06,0.03703,1000,500,6.907755278982137,0.5,0,0,1,0
svc-event-driven-api-2gb-standard-serverless,event-driven-api,lambda,2048,standard,4,1k,2.0,small,2026-05-09 03:11:52.532653+00:00,50,0,0.0,83.63,1119.46,1227.27,305.64,0.0093,250,0,0.0,0.0,0.0,0.000519,1000,500,6.907755278982137,0.5,0,1,0,1
svc-batch-transform-512mb-slim-container,batch-transform,fargate,512,slim,5,1k,2.0,medium,2026-05-09 04:53:56.836616+00:00,74,0,0.0,251.08,293.5,401.47,252.19,0.0137,50,0,0.0,0.0,2.96e-06,0.03703,1000,2000,6.907755278982137,2.0,0,0,0,0
svc-event-driven-api-2gb-standard-container,event-driven-api,fargate,2048,standard,5,1k,2.0,medium,2026-05-09 04:54:05.289733+00:00,47,0,0.0,44.43,63.41,74.38,48.33,0.0087,250,0,0.0,0.0,2.99e-06,0.148113,1000,2000,6.907755278982137,2.0,0,1,0,0
svc-enterprise-microservice-2gb-standard-serverless,enterprise-microservice,lambda,2048,standard,5,1k,2.0,medium,2026-05-09 04:54:26.955534+00:00,67,0,0.0,51.86,735.81,840.23,125.74,0.0124,250,1,1.4925,369.81,0.0,0.000294,1000,2000,6.907755278982137,2.0,1,0,0,1
svc-event-driven-api-512mb-standard-container,event-driven-api,fargate,512,standard,5,1k,2.0,medium,2026-05-09 04:55:01.714591+00:00,48,0,0.0,48.96,75.05,78.69,53.75,0.0089,250,0,0.0,0.0,2.97e-06,0.03703,1000,2000,6.907755278982137,2.0,0,1,0,0
svc-event-driven-api-512mb-slim-serverless,event-driven-api,lambda,512,slim,5,1k,2.0,medium,2026-05-09 04:55:12.677256+00:00,83,0,0.0,80.13,859.89,1194.16,152.04,0.0154,50,0,1.2048,1024.02,0.0,0.000122,1000,2000,6.907755278982137,2.0,0,1,0,1
svc-batch-transform-2gb-slim-container,batch-transform,fargate,2048,slim,5,1k,2.0,medium,2026-05-09 04:55:12.850621+00:00,82,0,0.0,109.86,144.54,164.78,115.97,0.0152,50,0,0.0,0.0,2.97e-06,0.148113,1000,2000,6.907755278982137,2.0,0,0,0,0
svc-batch-transform-2gb-slim-serverless,batch-transform,lambda,2048,slim,5,1k,2.0,medium,2026-05-09 04:55:18.015767+00:00,62,0,0.0,87.76,1755.08,1822.65,252.74,0.0115,50,0,1.6129,1266.66,0.0,0.000535,1000,2000,6.907755278982137,2.0,0,0,0,1
svc-ml-inference-2gb-slim-serverless,ml-inference,lambda,2048,slim,5,1k,2.0,medium,2026-05-09 04:55:38.757942+00:00,67,0,0.0,125.11,5073.28,5249.88,644.92,0.0124,50,0,1.4925,4376.73,0.0,0.001454,1000,2000,6.907755278982137,2.0,0,0,1,1
svc-event-driven-api-2gb-slim-container,event-driven-api,fargate,2048,slim,5,1k,2.0,medium,2026-05-09 04:55:40.217522+00:00,72,0,0.0,42.61,59.86,63.71,43.94,0.0133,50,0,0.0,0.0,2.97e-06,0.148113,1000,2000,6.907755278982137,2.0,0,1,0,0
svc-enterprise-microservice-512mb-standard-container,enterprise-microservice,fargate,512,standard,5,1k,2.0,medium,2026-05-09 04:55:44.574899+00:00,64,0,0.0,6.09,10.24,32.91,7.49,0.0119,250,1,0.0,0.0,2.97e-06,0.03703,1000,2000,6.907755278982137,2.0,1,0,0,0
svc-batch-transform-2gb-standard-container,batch-transform,fargate,2048,standard,5,1k,2.0,medium,2026-05-09 04:56:07.117301+00:00,58,0,0.0,156.06,181.79,206.57,164.58,0.0107,250,0,0.0,0.0,2.93e-06,0.148113,1000,2000,6.907755278982137,2.0,0,0,0,0
svc-ml-inference-2gb-standard-container,ml-inference,fargate,2048,standard,5,1k,2.0,medium,2026-05-09 04:56:13.179402+00:00,73,0,0.0,525.96,551.12,560.71,524.29,0.0135,250,0,0.0,0.0,2.93e-06,0.148113,1000,2000,6.907755278982137,2.0,0,0,1,0
svc-ml-inference-512mb-slim-container,ml-inference,fargate,512,slim,5,1k,2.0,medium,2026-05-09 04:56:32.537716+00:00,51,0,0.0,1019.83,1146.39,1400.29,1043.47,0.0094,50,0,0.0,0.0,2.93e-06,0.03703,1000,2000,6.907755278982137,2.0,0,0,1,0
svc-event-driven-api-2gb-standard-serverless,event-driven-api,lambda,2048,standard,5,1k,2.0,medium,2026-05-09 04:57:01.443107+00:00,69,0,0.0,80.25,1050.12,1230.6,186.92,0.0128,250,0,1.4493,802.12,0.0,0.000444,1000,2000,6.907755278982137,2.0,0,1,0,1
svc-ml-inference-2gb-standard-serverless,ml-inference,lambda,2048,standard,5,1k,2.0,medium,2026-05-09 04:57:03.056855+00:00,58,0,0.0,131.46,5221.31,5390.01,995.22,0.0107,250,0,1.7241,4294.26,0.0,0.001936,1000,2000,6.907755278982137,2.0,0,0,1,1
svc-batch-transform-512mb-standard-container,batch-transform,fargate,512,standard,5,1k,2.0,medium,2026-05-09 04:57:14.749722+00:00,83,0,0.0,250.25,301.45,496.64,257.24,0.0154,250,0,0.0,0.0,2.91e-06,0.03703,1000,2000,6.907755278982137,2.0,0,0,0,0
svc-batch-transform-2gb-standard-serverless,batch-transform,lambda,2048,standard,5,1k,2.0,medium,2026-05-09 04:57:19.251980+00:00,59,0,0.0,90.12,1721.64,1886.79,291.34,0.0109,250,0,1.6949,1175.07,0.0,0.000585,1000,2000,6.907755278982137,2.0,0,0,0,1
svc-event-driven-api-512mb-standard-serverless,event-driven-api,lambda,512,standard,5,1k,2.0,medium,2026-05-09 04:57:39.407926+00:00,69,0,0.0,80.25,1077.91,1213.0,191.38,0.0128,250,0,1.4493,892.22,0.0,0.000124,1000,2000,6.907755278982137,2.0,0,1,0,1
svc-batch-transform-512mb-standard-serverless,batch-transform,lambda,512,standard,5,1k,2.0,medium,2026-05-09 04:57:58.898437+00:00,59,0,0.0,117.94,1901.29,2013.93,353.4,0.0109,250,0,1.6949,1412.7,0.0,0.000186,1000,2000,6.907755278982137,2.0,0,0,0,1
svc-event-driven-api-512mb-slim-container,event-driven-api,fargate,512,slim,5,1k,2.0,medium,2026-05-09 04:58:19.523554+00:00,57,0,0.0,52.66,79.96,184.72,61.08,0.0106,50,0,0.0,0.0,2.91e-06,0.03703,1000,2000,6.907755278982137,2.0,0,1,0,0
svc-batch-transform-512mb-slim-serverless,batch-transform,lambda,512,slim,5,1k,2.0,medium,2026-05-09 04:59:07.006109+00:00,31,0,0.0,135.75,2134.23,2208.25,614.1,0.0057,50,0,3.2258,1272.2,0.0,0.000165,1000,2000,6.907755278982137,2.0,0,0,0,1
svc-enterprise-microservice-512mb-slim-serverless,enterprise-microservice,lambda,512,slim,5,1k,2.0,medium,2026-05-09 05:00:19.042362+00:00,54,0,0.0,53.67,804.78,896.12,176.39,0.01,50,1,1.8519,446.72,0.0,9e-05,1000,2000,6.907755278982137,2.0,1,0,0,1
svc-enterprise-microservice-2gb-standard-container,enterprise-microservice,fargate,2048,standard,5,1k,2.0,medium,2026-05-09 05:02:02.204829+00:00,67,0,0.0,7.39,9.99,13.36,7.87,0.0124,250,1,0.0,0.0,2.75e-06,0.148113,1000,2000,6.907755278982137,2.0,1,0,0,0
svc-enterprise-microservice-512mb-slim-container,enterprise-microservice,fargate,512,slim,5,1k,2.0,medium,2026-05-09 05:02:20.072815+00:00,73,0,0.0,8.55,13.72,37.33,9.88,0.0135,50,1,0.0,0.0,2.75e-06,0.03703,1000,2000,6.907755278982137,2.0,1,0,0,0
svc-ml-inference-512mb-standard-serverless,ml-inference,lambda,512,standard,5,1k,2.0,medium,2026-05-09 05:13:55.805018+00:00,88,0,0.0,334.79,408.63,6389.69,607.48,0.0163,250,0,1.1364,4063.23,0.0,0.000463,1000,2000,6.907755278982137,2.0,0,0,1,1
svc-event-driven-api-512mb-standard-container,event-driven-api,fargate,512,standard,6,1k,2.0,large,2026-05-09 06:40:52.204952+00:00,76,0,0.0,132.32,183.45,197.67,134.24,0.0141,250,0,0.0,0.0,3.12e-06,0.037031,1000,5000,6.907755278982137,5.0,0,1,0,0
svc-enterprise-microservice-2gb-standard-serverless,enterprise-microservice,lambda,2048,standard,6,1k,2.0,large,2026-05-09 06:41:03.354753+00:00,59,0,0.0,49.81,769.06,796.54,146.06,0.0109,250,1,1.6949,341.04,0.0,0.000299,1000,5000,6.907755278982137,5.0,1,0,0,1
svc-batch-transform-2gb-standard-container,batch-transform,fargate,2048,standard,6,1k,2.0,large,2026-05-09 06:42:04.828568+00:00,57,0,0.0,1336.04,1357.59,1376.37,1336.35,0.0106,250,0,0.0,0.0,3.14e-06,0.148113,1000,5000,6.907755278982137,5.0,0,0,0,0
svc-ml-inference-2gb-standard-container,ml-inference,fargate,2048,standard,6,1k,2.0,large,2026-05-09 06:42:18.826725+00:00,66,0,0.0,1084.4,1164.4,1275.74,1097.3,0.0122,250,0,0.0,0.0,3.14e-06,0.148113,1000,5000,6.907755278982137,5.0,0,0,1,0
svc-batch-transform-512mb-standard-container,batch-transform,fargate,512,standard,6,1k,2.0,large,2026-05-09 06:42:18.883893+00:00,65,0,0.0,2286.71,2336.7,2757.15,2298.83,0.012,250,0,0.0,0.0,3.14e-06,0.037031,1000,5000,6.907755278982137,5.0,0,0,0,0
svc-batch-transform-512mb-standard-serverless,batch-transform,lambda,512,standard,6,1k,2.0,large,2026-05-09 06:43:02.151689+00:00,68,0,0.0,111.91,1806.77,1931.48,266.15,0.0126,250,0,1.4706,1402.76,0.0,0.000164,1000,5000,6.907755278982137,5.0,0,0,0,1
svc-ml-inference-2gb-slim-serverless,ml-inference,lambda,2048,slim,6,1k,2.0,large,2026-05-09 06:43:07.466797+00:00,97,0,0.0,129.77,173.62,5380.43,344.54,0.018,50,0,1.0309,4541.38,0.0,0.001133,1000,5000,6.907755278982137,5.0,0,0,1,1
svc-enterprise-microservice-512mb-standard-container,enterprise-microservice,fargate,512,standard,6,1k,2.0,large,2026-05-09 06:44:06.271240+00:00,85,0,0.0,5.84,9.9,14.53,6.42,0.0157,250,1,0.0,0.0,3.13e-06,0.037031,1000,5000,6.907755278982137,5.0,1,0,0,0
svc-event-driven-api-512mb-slim-serverless,event-driven-api,lambda,512,slim,6,1k,2.0,large,2026-05-09 06:44:07.533419+00:00,59,0,0.0,82.68,1226.78,1380.14,243.61,0.0109,50,0,1.6949,787.76,0.0,0.000132,1000,5000,6.907755278982137,5.0,0,1,0,1
svc-batch-transform-512mb-slim-container,batch-transform,fargate,512,slim,6,1k,2.0,large,2026-05-09 06:44:34.319510+00:00,68,0,0.0,2329.32,2582.47,2888.3,2358.34,0.0126,50,0,0.0,0.0,3.13e-06,0.037031,1000,5000,6.907755278982137,5.0,0,0,0,0
svc-ml-inference-512mb-slim-container,ml-inference,fargate,512,slim,6,1k,2.0,large,2026-05-09 06:44:58.006225+00:00,45,0,0.0,2068.13,2293.83,2490.16,2113.22,0.0083,50,0,0.0,0.0,3.13e-06,0.037031,1000,5000,6.907755278982137,5.0,0,0,1,0
svc-batch-transform-512mb-slim-serverless,batch-transform,lambda,512,slim,6,1k,2.0,large,2026-05-09 06:45:06.155722+00:00,50,0,0.0,112.37,1902.09,2190.59,335.98,0.0093,50,0,2.0,1365.49,0.0,0.00015,1000,5000,6.907755278982137,5.0,0,0,0,1
svc-event-driven-api-2gb-standard-serverless,event-driven-api,lambda,2048,standard,6,1k,2.0,large,2026-05-09 06:45:40.781222+00:00,91,0,0.0,78.49,1018.47,1124.41,146.36,0.0169,250,0,1.0989,667.92,0.0,0.000462,1000,5000,6.907755278982137,5.0,0,1,0,1
svc-batch-transform-2gb-standard-serverless,batch-transform,lambda,2048,standard,6,1k,2.0,large,2026-05-09 06:46:17.242759+00:00,36,0,0.0,113.97,1818.43,1909.67,522.99,0.0067,250,0,2.7778,1244.99,0.0,0.000635,1000,5000,6.907755278982137,5.0,0,0,0,1
svc-event-driven-api-512mb-standard-serverless,event-driven-api,lambda,512,standard,6,1k,2.0,large,2026-05-09 06:46:53.532819+00:00,63,0,0.0,95.97,1195.89,1212.7,228.85,0.0117,250,0,1.5873,720.39,0.0,0.000133,1000,5000,6.907755278982137,5.0,0,1,0,1
svc-event-driven-api-512mb-slim-container,event-driven-api,fargate,512,slim,6,1k,2.0,large,2026-05-09 06:48:01.233469+00:00,58,0,0.0,129.17,185.74,409.15,145.13,0.0107,50,0,0.0,0.0,3.09e-06,0.037031,1000,5000,6.907755278982137,5.0,0,1,0,0
svc-batch-transform-2gb-slim-container,batch-transform,fargate,2048,slim,6,1k,2.0,large,2026-05-09 06:48:26.001894+00:00,63,0,0.0,992.82,1018.32,1032.78,993.71,0.0117,50,0,0.0,0.0,3.09e-06,0.148113,1000,5000,6.907755278982137,5.0,0,0,0,0
svc-batch-transform-2gb-slim-serverless,batch-transform,lambda,2048,slim,6,1k,2.0,large,2026-05-09 06:49:06.633368+00:00,100,0,0.0,84.31,211.56,2100.44,181.27,0.0185,50,0,1.0,1356.75,0.0,0.000624,1000,5000,6.907755278982137,5.0,0,0,0,1
